Matern32,SquaredExp,RationalQuad,Matern52,Gamma,Ensemble
1.15219928767802,0.594524035177655,0.704716144231938,1.15219928767802,0.594524035177655,0.704716144231938
1.15219928767802,0.594524035177655,0.704716144231938,1.15219928767802,0.594524035177655,0.704716144231938
1.15219928767802,0.594524035177655,0.704716144231938,1.15219928767802,0.594524035177655,0.704716144231938
1.15219928768,0.594524035178,0.766420591285,1.15219928768,0.594524035178,0.766420591285
1.15219928768,0.594524035178,0.766420591285,1.15219928768,0.766420591285,0.805732177285
1.15219928768,0.594524035178,0.814529285657,1.15219928768,1.12642435147,0.805732177285
1.21430266571,0.594524035178,0.814529285657,1.21234074626,1.20661896706,1.11217522174
1.21430266571,0.766420591285,1.06731011523,1.21234074626,1.20661896706,1.11217522174
1.21430266571,0.766420591285,1.06731011523,1.21234074626,1.20661896706,1.20309219547
1.21982667583,0.793403268199,1.15977747757,1.21967481427,1.21022993845,1.20309219547
1.21982667583,0.878779785044,1.15977747757,1.21967481427,1.21022993845,1.21813622926
1.21982667583,0.878779785044,1.20366358249,1.21967481427,1.21126978096,1.21813622926
1.21982667583,1.03977331432,1.20366358249,1.21967481427,1.21126978096,1.21813622926
1.21982667583,1.16776151885,1.20366358249,1.21967481427,1.21126978096,1.21813622926
1.21997748637,1.16776151885,1.21027386904,1.21967481427,1.21126978096,1.21813622926
1.21997748637,1.16776151885,1.21027386904,1.21967481427,1.21988776397,1.21813622926
1.22003226479,1.16776151885,1.21027386904,1.21967481427,1.21988776397,1.21813622926
1.22003246621,1.16776151885,1.21027386904,1.21967481427,1.21988776397,1.21813622926
1.22003246621,1.16776151885,1.2172301556,1.21967481427,1.21988776397,1.21813622926
1.22003246621,1.16776151885,1.2172301556,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2172301556,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2172301556,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.21967481427,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22002950114,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003161619,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003161619,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003161619,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003161619,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003161619,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21783919921,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003176507,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.2181541223,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003182292,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003222694,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003222694,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003222694,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003224811,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21843822563,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21971853074,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21971853074,1.22003236159,1.21988776397,1.21995751344
1.22003246621,1.16776151885,1.21971853074,1.22003236159,1.21988776397,1.21995751344
